iso_code,d,total_vaccinations,people_vaccinated,people_fully_vaccinated
MEX,2021-04-09,10984869,9426179,1855048
MEX,2021-04-10,11204183,9552933,1976517
MEX,2021-04-11,11395137,9673708,2069821
MEX,2021-04-12,11703164,9871026,2223846
MEX,2021-04-13,12407625,10310521,2632006
MEX,2021-04-14,12912963,10581915,2954683
MEX,2021-04-15,13421708,10837356,3286908
MEX,2021-04-16,13978181,11067294,3681064
MEX,2021-04-17,14240830,11196970,3844491
MEX,2021-04-18,14368074,11253761,3927307
MEX,2021-04-19,14571509,11288822,4111121
MEX,2021-04-20,15003610,11449064,4512826
MEX,2021-04-21,15477517,11622868,4978670
MEX,2021-04-22,15874809,11807897,5347232
MEX,2021-04-23,16214484,11961104,5646105
MEX,2021-04-24,16410034,12038498,5830079
MEX,2021-04-25,16501739,12054021,5917676
MEX,2021-04-26,16687189,12096308,6096954
MEX,2021-04-28,17357993,12235767,6752282
MEX,2021-04-29,17718806,12354467,7100269
MEX,2021-04-30,18080005,12477933,7440439
MEX,2021-05-01,18326726,12572997,7650150
MEX,2021-05-02,18471669,12625860,7792707
MEX,2021-05-04,19340234,12984236,8418291
MEX,2021-05-05,19951121,13328238,8790655
MEX,2021-05-06,20540830,13715159,9092249
MEX,2021-05-07,21008618,14021482,9325576
MEX,2021-05-08,21228359,14148207,9440251
MEX,2021-05-09,21300414,14176406,9486795
MEX,2021-05-11,21589272,14368460,9500000
MEX,2021-05-12,21986456,14673682,9861173
MEX,2021-05-13,22413285,14996844,10108593
MEX,2021-05-16,23168462,15454195,10604476
MEX,2021-05-17,23301884,15544106,10652500
MEX,2021-05-19,24223297,16173646,11131624
MEX,2021-05-20,24988066,16819083,11384107
MEX,2021-05-21,25626413,17386061,11584756
MEX,2021-05-22,26148948,17858127,11720188
MEX,2021-05-23,26478866,18170321,11784494
MEX,2021-05-24,26655760,18338034,11794554
MEX,2021-05-25,26953788,18610667,11832208
MEX,2021-05-26,27709853,19327543,11919690
MEX,2021-05-28,29239997,20721248,12204779
MEX,2021-05-29,29861331,21259657,12320589
MEX,2021-05-30,30293682,21636247,12390240
MEX,2021-05-31,30477703,21796967,12415247
MEX,2021-06-01,30990908,22043213,12604789
MEX,2021-06-02,31811931,22633460,12919455
MEX,2021-06-03,32874857,23200887,13417362
MEX,2021-06-04,33779982,23730336,13801863
MEX,2021-06-05,34457602,24098361,14118256
MEX,2021-06-06,34457602,24098361,14118256
MEX,2021-06-07,34658545,24224273,14193288
MEX,2021-06-08,35166248,24570319,14358881
MEX,2021-06-09,36164011,25306211,14639188
MEX,2021-06-10,36430953,25465992,14747978
MEX,2021-06-11,36983641,25860841,14911487
MEX,2021-06-12,37294959,26081614,15003652
MEX,2021-06-13,37521976,26251224,15062873
MEX,2021-06-14,37803462,26422800,15175659
MEX,2021-06-15,38248562,26665789,15383285
MEX,2021-06-16,38633462,26886856,15551250
MEX,2021-06-17,39153336,27253174,15825432
MEX,2021-06-18,39623088,27543142,16177003
MEX,2021-06-19,40031327,27753807,16526469
MEX,2021-06-20,40227974,27896212,16695831
MEX,2021-06-21,40700954,28198409,17047687
MEX,2021-06-22,41368066,28590500,17463895
MEX,2021-06-23,42155839,29099499,18006199
MEX,2021-06-24,42791467,29520484,18350137
MEX,2021-06-25,43369096,29847977,18634875
MEX,2021-06-26,43753814,30009547,18863087
MEX,2021-06-27,43912990,30078813,18953253
MEX,2021-06-28,44385584,30385823,19126940
MEX,2021-06-29,45113218,30903150,19358590
MEX,2021-06-30,45898210,31510606,19566228
MEX,2021-07-01,46451716,31960060,19686818
MEX,2021-07-02,46945511,32397097,19755489
MEX,2021-07-04,47197494,32575554,19829015
MEX,2021-07-05,47739783,33002466,19937022
MEX,2021-07-06,48499324,33691170,20040922
MEX,2021-07-07,49202252,34155903,20355222
MEX,2021-07-08,49857020,34627540,20548715
MEX,2021-07-09,50362218,35065569,20621383
MEX,2021-07-10,50698518,35287821,20736615
MEX,2021-07-11,50817979,35378414,20766146
MEX,2021-07-12,51331578,35728222,20945773
MEX,2021-07-13,51986413,36230549,21108633
MEX,2021-07-14,52704960,36789100,21274238
MEX,2021-07-15,53342673,37307725,21396576
MEX,2021-07-16,53915023,37759104,21525199
MEX,2021-07-17,54282399,38029139,21626694
MEX,2021-07-18,54542551,38222492,21700199
MEX,2021-07-19,55107724,38507285,21996462
MEX,2021-07-20,55911861,39043948,22290247
MEX,2021-07-21,56872930,39725060,22613981
MEX,2021-07-22,58249143,40632434,23121276
MEX,2021-07-23,59580006,41539250,23602901
MEX,2021-07-24,60558289,42180955,23955609
MEX,2021-07-25,60885690,42429051,24048259
MEX,2021-07-26,61858631,43089310,24428264
MEX,2021-07-27,63313209,44188943,24856170
MEX,2021-07-28,64489596,45066028,25205090
MEX,2021-07-29,65631680,45952314,25511123
MEX,2021-07-30,66712486,46866125,25727786
MEX,2021-07-31,67355342,47463637,25792543
MEX,2021-08-01,67594385,47690704,25808916
MEX,2021-08-02,68089659,48095458,25912407
MEX,2021-08-03,68825948,48616734,26152992
MEX,2021-08-04,69820231,49299175,26503580
MEX,2021-08-05,70808386,49994722,26834257
MEX,2021-08-06,71654978,50571586,27134249
MEX,2021-08-08,72132661,50835215,27363404
MEX,2021-08-09,72488230,51061391,27502230
MEX,2021-08-10,72986350,51404453,27677695
MEX,2021-08-11,73771750,51914599,28011649
MEX,2021-08-12,74802779,52624341,28384141
MEX,2021-08-13,75780229,53298457,28746570
MEX,2021-08-14,76587422,53837225,29046598
MEX,2021-08-15,77225451,54305039,29239686
MEX,2021-08-16,77573466,54532420,29402096
MEX,2021-08-17,78765073,55307523,29903441
MEX,2021-08-18,79399398,55643238,30219721
MEX,2021-08-19,79933762,55928566,30490131
MEX,2021-08-20,80404167,56165373,30746818
MEX,2021-08-21,80683665,56277083,30919930
MEX,2021-08-22,80886612,56409551,30991824
MEX,2021-08-23,81274760,56575083,31219643
MEX,2021-08-24,81923702,56742139,31703790
MEX,2021-08-25,82678717,56925095,32278249
MEX,2021-08-26,83433577,57164235,32801616
MEX,2021-08-27,84026447,57343646,33220439
MEX,2021-08-28,84379551,57440626,33489676
MEX,2021-08-29,84549082,57547462,33620717
MEX,2021-08-30,84946443,57798967,33922392
MEX,2021-08-31,85375481,58008815,34282292
MEX,2021-09-01,85845792,58238589,34656277
MEX,2021-09-02,85845792,58238589,34656277
MEX,2021-09-03,86793531,58749621,35425324
MEX,2021-09-04,87014220,58906303,35623880
MEX,2021-09-05,87224714,59059884,35813552
MEX,2021-09-06,87750381,59334972,36190731
MEX,2021-09-07,88593229,59614774,36864200
MEX,2021-09-09,90366606,60186714,38161378
MEX,2021-09-10,91182279,60468615,38782067
MEX,2021-09-11,91720391,60759845,39070943
MEX,2021-09-12,92080595,60921470,39319931
MEX,2021-09-13,92749295,61175097,39850745
MEX,2021-09-14,93588719,61407799,40532869
MEX,2021-09-15,94144251,61573170,40997724
MEX,2021-09-16,94300526,61616895,41115211
MEX,2021-09-17,94858068,61886401,41463209
MEX,2021-09-18,95271399,62089019,41698947
MEX,2021-09-19,95638622,62254786,41918336
MEX,2021-09-20,96080633,62466037,42200082
MEX,2021-09-21,96793184,62692366,42715579
MEX,2021-09-22,97523713,62911164,43248659
MEX,2021-09-23,98282544,63125382,43820430
MEX,2021-09-24,98895325,63317849,44278675
MEX,2021-09-25,99186517,63396136,44511000
MEX,2021-09-26,99366403,63473608,44626347
MDA,2021-04-15,86016,78019,7997
MDA,2021-04-16,91743,82267,9476
MDA,2021-04-18,93466,83641,9825
MDA,2021-04-19,96372,86131,10241
MDA,2021-04-20,99639,88824,10815
MDA,2021-04-22,109899,98541,11358
MDA,2021-04-23,120254,108760,11494
MDA,2021-04-26,124695,113135,11560
MDA,2021-04-27,132600,119583,13017
MDA,2021-04-28,139505,124505,15000
MDA,2021-04-29,145117,128587,16530
MDA,2021-04-30,147315,130218,17097
MDA,2021-05-04,150384,132065,18319
MDA,2021-05-05,160476,140174,20302
MDA,2021-05-06,171820,150173,21647
MDA,2021-05-07,182717,159420,23297
MDA,2021-05-08,184660,161266,23394
MDA,2021-05-10,185292,161849,23443
MDA,2021-05-11,192845,167476,25369
MDA,2021-05-12,202883,175754,27129
MDA,2021-05-13,216740,187446,29294
MDA,2021-05-14,228971,197548,31423
MDA,2021-05-15,233603,201838,31765
MDA,2021-05-17,242946,209881,33065
MDA,2021-05-18,253310,219004,34306
MDA,2021-05-19,264380,228911,35469
MDA,2021-05-20,275627,239094,36533
MDA,2021-05-21,288097,250034,38063
MDA,2021-05-22,294794,256175,38619
MDA,2021-05-23,298553,259809,38744
MDA,2021-05-24,306610,266238,40372
MDA,2021-05-25,351843,301175,50668
MDA,2021-05-27,376969,316382,60587
MDA,2021-05-28,398609,328268,70341
MDA,2021-05-29,406758,333875,72883
MDA,2021-05-31,416814,340151,76663
MDA,2021-06-01,426086,344826,81260
MDA,2021-06-02,439049,349748,89301
MDA,2021-06-03,465028,360070,104958
MDA,2021-06-05,469665,362421,107244
MDA,2021-06-06,470718,363188,107530
MDA,2021-06-07,480131,366599,113532
MDA,2021-06-09,501896,374041,127855
MDA,2021-06-10,512205,377714,134491
MDA,2021-06-11,522848,381141,141707
MDA,2021-06-12,528421,382803,145618
MDA,2021-06-13,530364,383429,146935
MDA,2021-06-14,538879,385969,152910
MDA,2021-06-15,556597,388808,167789
MDA,2021-06-16,577763,391279,186484
MDA,2021-06-17,597494,394554,202940
MDA,2021-06-18,613587,397151,216436
MDA,2021-06-19,618217,398376,219841
MDA,2021-06-20,631346,401379,229967
MDA,2021-06-21,642482,404766,237716
MDA,2021-06-23,655537,410648,244889
MDA,2021-06-24,667835,417565,250270
MDA,2021-06-25,680298,424419,255879
MDA,2021-06-26,688125,430483,257642
MDA,2021-06-28,696911,435687,261224
MDA,2021-06-29,706942,441619,265323
MDA,2021-06-30,726970,453142,273828
MDA,2021-07-02,735965,458077,277888
MDA,2021-07-03,739402,460117,279285
MDA,2021-07-04,740317,460800,279517
MDA,2021-07-05,746463,464080,282383
MDA,2021-07-06,755391,468103,287288
MDA,2021-07-07,763927,471666,292261
MDA,2021-07-08,774187,475466,298721
MDA,2021-07-09,784671,479124,305547
MDA,2021-07-10,786774,480224,306550
MDA,2021-07-11,793281,484842,308439
MDA,2021-07-12,803049,489576,313473
MDA,2021-07-13,813722,493393,320329
MDA,2021-07-14,824789,495794,328995
MDA,2021-07-15,848306,500900,347406
MDA,2021-07-17,861995,503171,358824
MDA,2021-07-19,892293,503426,388867
MDA,2021-07-21,910782,505356,405426
MDA,2021-07-22,941278,508482,432796
MDA,2021-07-24,951807,514771,437036
MDA,2021-07-25,955799,517392,438407
MDA,2021-07-26,973797,524906,448891
MDA,2021-07-27,992873,532962,459911
MDA,2021-07-28,1008855,538869,469986
MDA,2021-07-30,1034428,546407,488021
MDA,2021-07-31,1042636,548890,493746
MDA,2021-08-01,1044529,549478,495051
MDA,2021-08-02,1051038,551424,499614
MDA,2021-08-03,1070385,557291,513094
MDA,2021-08-06,1089888,561055,528833
MNG,2021-04-22,670842,649236,21606
MNG,2021-04-27,1007030,744564,262466
MNG,2021-04-28,1080571,782314,298257
MNG,2021-04-29,1138662,811452,327210
MNG,2021-04-30,1208619,845693,362926
MNG,2021-05-01,1296538,887248,409290
MNG,2021-05-02,1398592,947529,451063
MNG,2021-05-03,1532522,1037675,494847
MNG,2021-05-04,1661497,1128680,532817
MNG,2021-05-05,1756434,1208913,547521
MNG,2021-05-06,1946350,1356678,589672
MNG,2021-05-07,2086853,1476779,610074
MNG,2021-05-08,2154623,1536715,617908
MNG,2021-07-25,4068492,2138538,1929954
MNG,2021-05-09,2213376,1590636,622740
MNG,2021-05-10,2271109,1643030,628079
MNG,2021-05-11,2309864,1678198,631666
MNG,2021-05-12,2347229,1712577,634652
MNG,2021-05-13,2372848,1735389,637459
MNG,2021-05-14,2398067,1758608,639459
MNG,2021-05-15,2411556,1770527,641029
MNG,2021-05-16,2422303,1778612,643691
MNG,2021-05-17,2444245,1792657,651588
MNG,2021-05-18,2468557,1802270,666287
MNG,2021-05-19,2495668,1810479,685189
MNG,2021-05-20,2522900,1818876,704024
MNG,2021-05-21,2556277,1824984,731293
MNG,2021-05-22,2580962,1827826,753136
MNG,2021-05-23,2604563,1830623,773940
MNG,2021-05-24,2664014,1836501,827513
MNG,2021-05-25,2729983,1841111,888872
MNG,2021-05-26,2787884,1843635,944249
MNG,2021-05-27,2872572,1847246,1025326
MNG,2021-05-28,3027240,1852565,1174675
MNG,2021-05-30,3083871,1854643,1229228
MNG,2021-05-31,3165008,1858546,1306462
MNG,2021-06-01,3182775,1859509,1323266
MNG,2021-06-02,3234111,1860915,1373196
MNG,2021-06-03,3305569,1865857,1439712
MNG,2021-06-04,3358051,1869199,1488852
MNG,2021-06-05,3380812,1870788,1510024
MNG,2021-06-06,3397608,1872056,1525552
MNG,2021-06-07,3436701,1875003,1561698
MNG,2021-06-08,3481129,1884272,1596857
MNG,2021-06-10,3508471,1887425,1621046
MNG,2021-06-11,3528572,1890678,1637894
MNG,2021-06-12,3534495,1891804,1642691
MNG,2021-06-13,3538289,1892396,1645893
MNG,2021-06-14,3552788,1894995,1657793
MNG,2021-06-15,3565805,1897956,1667849
MNG,2021-06-17,3588146,1903859,1684287
MNG,2021-06-18,3599557,1907878,1691679
MNG,2021-06-20,3608480,1912235,1696245
MNG,2021-06-22,3633222,1924675,1708547
MNG,2021-06-23,3645291,1931642,1713649
MNG,2021-06-25,3672281,1948459,1723822
MNG,2021-06-27,3682742,1956403,1726339
MNG,2021-06-28,3720002,1981613,1738389
MNG,2021-06-30,3767598,2021411,1746187
MNG,2021-07-01,3788394,2038128,1750266
MNG,2021-07-02,3810163,2053714,1756449
MNG,2021-07-04,3827417,2066119,1761298
MNG,2021-07-06,3865840,2088595,1777245
MNG,2021-07-07,3879567,2097303,1782264
MNG,2021-07-08,3888172,2100918,1787254
MNG,2021-07-10,3899770,2103485,1796285
MNG,2021-07-14,3902647,2103983,1798664
MNG,2021-07-15,3912996,2104832,1808164
MNG,2021-07-17,3926213,2105725,1820488
MNG,2021-07-18,3930877,2107044,1823833
MNG,2021-07-19,3950708,2108868,1841840
MNG,2021-07-20,3972424,2111927,1860497
MNG,2021-07-21,3998762,2117494,1881268
MNG,2021-07-22,4024669,2124499,1900170
MNG,2021-07-23,4047468,2131221,1916247
MNG,2021-07-26,4091002,2146874,1944128
MNG,2021-07-27,4111223,2155040,1956183
MNG,2021-07-28,4127311,2161612,1965699
MNG,2021-07-30,4154534,2174672,1979862
MNG,2021-08-01,4161918,2178913,1983005
MNG,2021-08-02,4171546,2184602,1986944
MNG,2021-08-03,4173071,2185468,1987603
MNG,2021-08-04,4185547,2192905,1992642
MNG,2021-08-05,4192146,2197111,1995035
MNG,2021-08-06,4198321,2200824,1997497
MNG,2021-08-07,4199691,2201703,1997988
MNG,2021-08-08,4200827,2202412,1998415
MNG,2021-08-09,4206816,2206071,2000745
MNG,2021-08-10,4211450,2208400,2003050
MNG,2021-08-11,4217855,2210968,2006887
MNG,2021-08-12,4224580,2213422,2011158
MNG,2021-08-13,4232784,2216191,2016593
MNG,2021-08-14,4235613,2217044,2018569
MNG,2021-08-15,4236033,2217139,2018894
MNG,2021-08-16,4240587,2218058,2022529
MNG,2021-08-18,4254734,2221121,2033613
MNG,2021-08-19,4261009,2222451,2038558
MNG,2021-08-20,4278004,2226436,2051568
MNG,2021-08-21,4280748,2227072,2053676
MNG,2021-08-22,4282702,2227434,2055268
MNG,2021-08-23,4291705,2229595,2062110
MNG,2021-08-24,4298705,2231314,2067391
MNG,2021-08-25,4305958,2232964,2072994
MNG,2021-08-26,4311222,2234061,2077161
MNG,2021-08-28,4320299,2236137,2084162
